base_design_id,city,design_id,energy_design_id,design_schema_version,room_type,room_width_m,room_depth_m,room_height_m,floor_area_m2,volume_m3,aspect_ratio,orientation,orientation_deg,window_wall_ratio,shading_depth_m,glazing_type,wall_u_category,wall_u_value_w_m2k,roof_u_value_w_m2k,floor_u_value_w_m2k,glazing_u_value,shgc,vlt,energy_simulation_ready
base_0530,Ankara,Ankara_base_0530,cg2_ankara_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0530,Antalya,Antalya_base_0530,cg2_antalya_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0530,Bursa,Bursa_base_0530,cg2_bursa_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0530,Erzurum,Erzurum_base_0530,cg2_erzurum_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0530,Istanbul,Istanbul_base_0530,cg2_istanbul_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0530,Izmir,Izmir_base_0530,cg2_izmir_0530,classguard_v2_paired_1,classroom,6.1665,7.1466,3.4482,44.069083,151.957373,1.158945,E,90,0.35535,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0531,Ankara,Ankara_base_0531,cg2_ankara_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0531,Antalya,Antalya_base_0531,cg2_antalya_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0531,Bursa,Bursa_base_0531,cg2_bursa_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0531,Erzurum,Erzurum_base_0531,cg2_erzurum_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0531,Istanbul,Istanbul_base_0531,cg2_istanbul_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0531,Izmir,Izmir_base_0531,cg2_izmir_0531,classguard_v2_paired_1,classroom,6.0383,8.3731,3.7474,50.558982,189.466985,1.38667,W,270,0.33251,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0532,Ankara,Ankara_base_0532,cg2_ankara_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0532,Antalya,Antalya_base_0532,cg2_antalya_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0532,Bursa,Bursa_base_0532,cg2_bursa_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0532,Erzurum,Erzurum_base_0532,cg2_erzurum_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0532,Istanbul,Istanbul_base_0532,cg2_istanbul_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0532,Izmir,Izmir_base_0532,cg2_izmir_0532,classguard_v2_paired_1,classroom,6.0667,10.3077,3.3912,62.533639,212.065928,1.699057,E,90,0.20483,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0533,Ankara,Ankara_base_0533,cg2_ankara_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0533,Antalya,Antalya_base_0533,cg2_antalya_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0533,Bursa,Bursa_base_0533,cg2_bursa_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0533,Erzurum,Erzurum_base_0533,cg2_erzurum_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0533,Istanbul,Istanbul_base_0533,cg2_istanbul_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0533,Izmir,Izmir_base_0533,cg2_izmir_0533,classguard_v2_paired_1,classroom,6.2693,8.7946,3.2155,55.135695,177.286562,1.402797,W,270,0.20254,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0534,Ankara,Ankara_base_0534,cg2_ankara_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0534,Antalya,Antalya_base_0534,cg2_antalya_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0534,Bursa,Bursa_base_0534,cg2_bursa_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0534,Erzurum,Erzurum_base_0534,cg2_erzurum_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0534,Istanbul,Istanbul_base_0534,cg2_istanbul_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0534,Izmir,Izmir_base_0534,cg2_izmir_0534,classguard_v2_paired_1,classroom,7.7369,7.248,3.1613,56.076673,177.27682,0.936807,N,0,0.2462,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0535,Ankara,Ankara_base_0535,cg2_ankara_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0535,Antalya,Antalya_base_0535,cg2_antalya_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0535,Bursa,Bursa_base_0535,cg2_bursa_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0535,Erzurum,Erzurum_base_0535,cg2_erzurum_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0535,Istanbul,Istanbul_base_0535,cg2_istanbul_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0535,Izmir,Izmir_base_0535,cg2_izmir_0535,classguard_v2_paired_1,classroom,7.3994,10.2232,3.4047,75.645726,257.549551,1.381618,W,270,0.31696,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0536,Ankara,Ankara_base_0536,cg2_ankara_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0536,Antalya,Antalya_base_0536,cg2_antalya_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0536,Bursa,Bursa_base_0536,cg2_bursa_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0536,Erzurum,Erzurum_base_0536,cg2_erzurum_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0536,Istanbul,Istanbul_base_0536,cg2_istanbul_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0536,Izmir,Izmir_base_0536,cg2_izmir_0536,classguard_v2_paired_1,classroom,6.5342,8.6226,3.0401,56.341525,171.28299,1.319603,S,180,0.39985,0.0,clear_double,low_insulation,0.8,0.6,0.7,2.8,0.7,0.78,1
base_0537,Ankara,Ankara_base_0537,cg2_ankara_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0537,Antalya,Antalya_base_0537,cg2_antalya_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0537,Bursa,Bursa_base_0537,cg2_bursa_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0537,Erzurum,Erzurum_base_0537,cg2_erzurum_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0537,Istanbul,Istanbul_base_0537,cg2_istanbul_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0537,Izmir,Izmir_base_0537,cg2_izmir_0537,classguard_v2_paired_1,classroom,8.4417,10.3594,3.5663,87.450844,311.873586,1.227175,W,270,0.38453,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0538,Ankara,Ankara_base_0538,cg2_ankara_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0538,Antalya,Antalya_base_0538,cg2_antalya_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0538,Bursa,Bursa_base_0538,cg2_bursa_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0538,Erzurum,Erzurum_base_0538,cg2_erzurum_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0538,Istanbul,Istanbul_base_0538,cg2_istanbul_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0538,Izmir,Izmir_base_0538,cg2_izmir_0538,classguard_v2_paired_1,classroom,7.5763,9.9643,3.0843,75.492978,232.841959,1.315194,N,0,0.28135,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0539,Ankara,Ankara_base_0539,cg2_ankara_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0539,Antalya,Antalya_base_0539,cg2_antalya_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0539,Bursa,Bursa_base_0539,cg2_bursa_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0539,Erzurum,Erzurum_base_0539,cg2_erzurum_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0539,Istanbul,Istanbul_base_0539,cg2_istanbul_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0539,Izmir,Izmir_base_0539,cg2_izmir_0539,classguard_v2_paired_1,classroom,6.7407,7.6926,3.0861,51.853647,160.023828,1.141218,N,0,0.31814,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Ankara,Ankara_base_0540,cg2_ankara_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Antalya,Antalya_base_0540,cg2_antalya_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Bursa,Bursa_base_0540,cg2_bursa_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Erzurum,Erzurum_base_0540,cg2_erzurum_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Istanbul,Istanbul_base_0540,cg2_istanbul_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0540,Izmir,Izmir_base_0540,cg2_izmir_0540,classguard_v2_paired_1,classroom,8.373,9.5717,3.7066,80.143988,297.06442,1.143155,S,180,0.44682,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0541,Ankara,Ankara_base_0541,cg2_ankara_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0541,Antalya,Antalya_base_0541,cg2_antalya_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0541,Bursa,Bursa_base_0541,cg2_bursa_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0541,Erzurum,Erzurum_base_0541,cg2_erzurum_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0541,Istanbul,Istanbul_base_0541,cg2_istanbul_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0541,Izmir,Izmir_base_0541,cg2_izmir_0541,classguard_v2_paired_1,classroom,6.6486,7.7203,3.6996,51.329429,189.897739,1.161191,E,90,0.23657,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0542,Ankara,Ankara_base_0542,cg2_ankara_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0542,Antalya,Antalya_base_0542,cg2_antalya_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0542,Bursa,Bursa_base_0542,cg2_bursa_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0542,Erzurum,Erzurum_base_0542,cg2_erzurum_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0542,Istanbul,Istanbul_base_0542,cg2_istanbul_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0542,Izmir,Izmir_base_0542,cg2_izmir_0542,classguard_v2_paired_1,classroom,6.1756,10.0148,3.1656,61.846772,195.779774,1.62168,N,0,0.43511,0.0,high_performance_double,medium_insulation,0.5,0.35,0.45,1.2,0.4,0.62,1
base_0543,Ankara,Ankara_base_0543,cg2_ankara_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0543,Antalya,Antalya_base_0543,cg2_antalya_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0543,Bursa,Bursa_base_0543,cg2_bursa_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0543,Erzurum,Erzurum_base_0543,cg2_erzurum_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0543,Istanbul,Istanbul_base_0543,cg2_istanbul_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0543,Izmir,Izmir_base_0543,cg2_izmir_0543,classguard_v2_paired_1,classroom,7.9662,7.3074,3.2947,58.212098,191.789044,0.91731,E,90,0.33375,0.0,high_performance_double,high_insulation,0.3,0.2,0.3,1.2,0.4,0.62,1
base_0544,Ankara,Ankara_base_0544,cg2_ankara_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0544,Antalya,Antalya_base_0544,cg2_antalya_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0544,Bursa,Bursa_base_0544,cg2_bursa_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0544,Erzurum,Erzurum_base_0544,cg2_erzurum_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0544,Istanbul,Istanbul_base_0544,cg2_istanbul_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0544,Izmir,Izmir_base_0544,cg2_izmir_0544,classguard_v2_paired_1,classroom,6.1158,8.2503,3.0207,50.457141,152.413597,1.34902,S,180,0.23613,0.0,clear_double,high_insulation,0.3,0.2,0.3,2.8,0.7,0.78,1
base_0545,Ankara,Ankara_base_0545,cg2_ankara_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0545,Antalya,Antalya_base_0545,cg2_antalya_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0545,Bursa,Bursa_base_0545,cg2_bursa_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0545,Erzurum,Erzurum_base_0545,cg2_erzurum_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0545,Istanbul,Istanbul_base_0545,cg2_istanbul_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0545,Izmir,Izmir_base_0545,cg2_izmir_0545,classguard_v2_paired_1,classroom,7.9379,7.8555,3.1899,62.356816,198.909428,0.989621,S,180,0.33772,0.0,low_e_double,high_insulation,0.3,0.2,0.3,1.6,0.55,0.7,1
base_0546,Ankara,Ankara_base_0546,cg2_ankara_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0546,Antalya,Antalya_base_0546,cg2_antalya_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0546,Bursa,Bursa_base_0546,cg2_bursa_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0546,Erzurum,Erzurum_base_0546,cg2_erzurum_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0546,Istanbul,Istanbul_base_0546,cg2_istanbul_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0546,Izmir,Izmir_base_0546,cg2_izmir_0546,classguard_v2_paired_1,classroom,7.866,8.2097,3.7588,64.577523,242.733876,1.043696,E,90,0.30886,0.0,low_e_double,low_insulation,0.8,0.6,0.7,1.6,0.55,0.7,1
base_0547,Ankara,Ankara_base_0547,cg2_ankara_0547,classguard_v2_paired_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0547,Antalya,Antalya_base_0547,cg2_antalya_0547,classguard_v2_paired_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0547,Bursa,Bursa_base_0547,cg2_bursa_0547,classguard_v2_paired_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0547,Erzurum,Erzurum_base_0547,cg2_erzurum_0547,classguard_v2_paired_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
base_0547,Istanbul,Istanbul_base_0547,cg2_istanbul_0547,classguard_v2_paired_1,classroom,6.9491,9.6927,3.5933,67.355491,242.025874,1.394815,E,90,0.22513,0.0,high_performance_double,low_insulation,0.8,0.6,0.7,1.2,0.4,0.62,1
